sitename,Country or Area Name,Full Address,Latitude,Longitude,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,utcoff,stationid,New Station
Oxford,NA,NA,51.759,-1.256,N,568,573,0,51.759,-1.256,NA,NA,1245,TRUE
Mesa_Lakes,NA,NA,39.052,-108.0981,N,517,231,0,39.052,-108.0981,NA,NA,1246,TRUE
Bamboo,NA,NA,25.186711,121.535266,N,462,966,0,25.186711,121.535266,NA,NA,1247,TRUE
Nouragues,NA,NA,4.087639,-52.680056,N,377,408,0,4.087639,-52.680056,NA,NA,1248,TRUE
Vienna_BOKU,NA,NA,48.237861,16.331611,N,554,629,0,48.237861,16.331611,NA,NA,1249,TRUE
DigitalGlobe_Cal,NA,NA,40.13889,-105.13722,N,522,241,0,40.13889,-105.13722,NA,NA,1250,TRUE
Cork_UCC,NA,NA,51.89241,-8.493762,N,569,550,0,51.89241,-8.493762,NA,NA,1251,TRUE
Cape_Fuguei_Station,NA,NA,25.297452,121.537859,N,462,966,0,25.297452,121.537859,NA,NA,1252,TRUE
CATUC_Bamenda,NA,NA,5.9491,10.1563,N,385,610,0,5.9491,10.1563,NA,NA,1253,TRUE
Temuco-UFRO_CEFOP,NA,NA,-38.745803,-72.615525,N,206,345,0,-38.745803,-72.615525,NA,NA,1254,TRUE
LAMTO-STATION,NA,NA,6.223517,-5.026617,N,386,561,0,6.223517,-5.026617,NA,NA,1255,TRUE
NEON_NIWO,NA,NA,40.05425,-105.582369,N,521,239,0,40.05425,-105.582369,NA,NA,1256,TRUE
NEON_GRSM,NA,NA,35.688961,-83.50195,N,504,310,0,35.688961,-83.50195,NA,NA,1257,TRUE
NEON_TOOL,NA,NA,68.661089,-149.370469,N,636,99,0,68.661089,-149.370469,NA,NA,1258,TRUE
NEON_CLBJ,NA,NA,33.40123,-97.57,N,495,265,0,33.40123,-97.57,NA,NA,1259,TRUE
NEON_SRER,NA,NA,31.910681,-110.835489,N,489,222,0,31.910681,-110.835489,NA,NA,1260,TRUE
NEON_DEJU,NA,NA,63.881119,-145.751361,N,617,111,0,63.881119,-145.751361,NA,NA,1261,TRUE
NEON_BARR,NA,NA,71.28241,-156.61936,N,646,76,0,71.28241,-156.61936,NA,NA,1262,TRUE
Mandalay_MTU,NA,NA,21.972896,96.186136,N,449,885,0,21.972896,96.186136,NA,NA,1263,TRUE
Weybourne,NA,NA,52.95,1.121944,N,573,581,0,52.95,1.121944,NA,NA,1264,TRUE
SDSU_IPLab,NA,NA,44.314828,-96.786075,N,538,267,0,44.314828,-96.786075,NA,NA,1265,TRUE
Los_Leones_Auger,NA,NA,-35.495807,-69.449759,N,219,355,0,-35.495807,-69.449759,NA,NA,1266,TRUE
UNC-Palmira,NA,NA,3.512295,-76.30761,N,375,333,0,3.512295,-76.30761,NA,NA,1267,TRUE
Kosetice_Inoe,NA,NA,49.558,15.115,N,559,625,0,49.558,15.115,NA,NA,1268,TRUE
Rome_La_Sapienza,NA,NA,41.901695,12.515773,N,529,617,0,41.901695,12.515773,NA,NA,1269,TRUE
Edmonton,NA,NA,53.549,-113.636,N,575,213,0,53.549,-113.636,NA,NA,1270,TRUE
Amity_Univ_Gurgaon,NA,NA,28.317329,76.916031,N,474,823,0,28.317329,76.916031,NA,NA,1271,TRUE
Brno_Airport,NA,NA,49.15647,16.68333,N,558,630,0,49.15647,16.68333,NA,NA,1272,TRUE
Pafos,NA,NA,34.71111,32.48333,N,500,681,0,34.71111,32.48333,NA,NA,1273,TRUE
NEON_SJER,NA,NA,37.10878,-119.73228,N,509,194,0,37.10878,-119.73228,NA,NA,1274,TRUE
NEON_NOGP,NA,NA,46.769719,-100.91535,N,548,254,0,46.769719,-100.91535,NA,NA,1275,TRUE
Rexburg_Idaho,NA,NA,43.82011,-111.78301,N,536,219,0,43.82011,-111.78301,NA,NA,1276,TRUE
Pilar_Cordoba,NA,NA,-31.667411,-63.882597,N,234,373,0,-31.667411,-63.882597,NA,NA,1277,TRUE
Tucuman,NA,NA,-26.787153,-65.206697,N,254,368,0,-26.787153,-65.206697,NA,NA,1278,TRUE
Pioneer_JC,NA,NA,1.384333,103.754528,N,367,909,0,1.384333,103.754528,NA,NA,1279,TRUE
LMOS_Zion_Site,NA,NA,42.467573,-87.810047,N,531,296,0,42.467573,-87.810047,NA,NA,1280,TRUE
Hampton_University,NA,NA,37.0204,-76.3365,N,509,333,0,37.0204,-76.3365,NA,NA,1281,TRUE
Ny_Alesund_AWI,NA,NA,78.923166,11.92304,N,677,615,0,78.923166,11.92304,NA,NA,1282,TRUE
SDU1,NA,NA,-20.072877,-67.601385,N,281,361,0,-20.072877,-67.601385,NA,NA,1283,TRUE
SDU2,NA,NA,-19.982874,-67.586208,N,281,361,0,-19.982874,-67.586208,NA,NA,1284,TRUE
SDU3,NA,NA,-20.10209,-67.510582,N,281,361,0,-20.10209,-67.510582,NA,NA,1285,TRUE
SDU4,NA,NA,-20.122675,-67.679061,N,281,360,0,-20.122675,-67.679061,NA,NA,1286,TRUE
SDU5,NA,NA,-20.279479,-66.982737,N,280,363,0,-20.279479,-66.982737,NA,NA,1287,TRUE
SDU6,NA,NA,-20.153516,-67.57286,N,280,361,0,-20.153516,-67.57286,NA,NA,1288,TRUE
Banqiao,NA,NA,24.997757,121.442497,N,461,966,0,24.997757,121.442497,NA,NA,1289,TRUE
CBBT,NA,NA,37.036667,-76.0766,N,509,334,0,37.036667,-76.0766,NA,NA,1290,TRUE
San_Pietro_Capo,NA,NA,44.650001,11.619999,N,540,614,0,44.650001,11.619999,NA,NA,1291,TRUE
NEON_BONA,NA,NA,65.154033,-147.502583,N,622,105,0,65.154033,-147.502583,NA,NA,1292,TRUE
NEON_TEAK,NA,NA,37.005831,-119.006019,N,509,196,0,37.005831,-119.006019,NA,NA,1293,TRUE
San_Cristobal_USFQ,NA,NA,-0.8954,-89.60879,N,357,290,0,-0.8954,-89.60879,NA,NA,1294,TRUE
Huambo,NA,NA,-12.8679,15.7046,N,310,627,0,-12.8679,15.7046,NA,NA,1295,TRUE
Sao_Tome,NA,NA,0.37469,6.71099,N,362,598,0,0.37469,6.71099,NA,NA,1296,TRUE
Sakeji_School,NA,NA,-11.232956,24.312,N,316,655,0,-11.232956,24.312,NA,NA,1297,TRUE
Quito_USFQ,NA,NA,-0.196244,-78.435589,N,360,326,0,-0.196244,-78.435589,NA,NA,1298,TRUE
Spoon_Butte,NA,NA,42.5962,-104.44255,N,531,243,0,42.5962,-104.44255,NA,NA,1299,TRUE
PNNL,NA,NA,46.34095,-119.2788,N,546,195,0,46.34095,-119.2788,NA,NA,1300,TRUE
Brest_MF,NA,NA,48.444565,-4.411855,N,555,563,0,48.444565,-4.411855,NA,NA,1301,TRUE
El_Alto-Altiplano,NA,NA,-16.509972,-68.198583,N,295,359,0,-16.509972,-68.198583,NA,NA,1302,TRUE
NEON_WREF,NA,NA,45.820488,-121.951912,N,544,187,0,45.820488,-121.951912,NA,NA,1303,TRUE
Langtang_BC,NA,NA,28.214431,85.609781,N,474,851,0,28.214431,85.609781,NA,NA,1304,TRUE
Kyanjin_Gompa,NA,NA,28.211258,85.5663,N,474,851,0,28.211258,85.5663,NA,NA,1305,TRUE
ARM_SGP,NA,NA,36.605175,-97.485619,N,507,265,0,36.605175,-97.485619,NA,NA,1306,TRUE
DEWA_ResearchCentre,NA,NA,24.766847,55.369125,N,460,754,0,24.766847,55.369125,NA,NA,1307,TRUE
ARIAKE_TOWER,NA,NA,33.103617,130.27195,N,493,994,0,33.103617,130.27195,NA,NA,1308,TRUE
Dibrugarh_Univ,NA,NA,27.45085,94.896889,N,471,881,0,27.45085,94.896889,NA,NA,1309,TRUE
Denver_LaCasa,NA,NA,39.77949,-105.00518,N,520,241,0,39.77949,-105.00518,NA,NA,1310,TRUE
Learmonth,NA,NA,-22.2407,114.0967,N,272,942,0,-22.2407,114.0967,NA,NA,1311,TRUE
Maldives_Gan,NA,NA,-0.6905,73.15,N,358,811,0,-0.6905,73.15,NA,NA,1312,TRUE
New_Delhi_IMD,NA,NA,28.5885,77.2216,N,475,824,0,28.5885,77.2216,NA,NA,1313,TRUE
Kaohsiung,NA,NA,22.675621,120.292171,N,452,962,0,22.675621,120.292171,NA,NA,1314,TRUE
Warsaw_UW,NA,NA,52.210932,20.982636,N,570,644,0,52.210932,20.982636,NA,NA,1315,TRUE
Thimphu,NA,NA,27.472643,89.639057,N,471,864,0,27.472643,89.639057,NA,NA,1316,TRUE
Bidur,NA,NA,27.8955,85.140096,N,473,849,0,27.8955,85.140096,NA,NA,1317,TRUE
Victoria_JC,NA,NA,1.306944,103.919444,N,366,910,0,1.306944,103.919444,NA,NA,1318,TRUE
Xitun,NA,NA,24.1622,120.6169,N,458,963,0,24.1622,120.6169,NA,NA,1319,TRUE
AAOT,NA,NA,45.3139,12.5083,N,542,617,0,45.3139,12.5083,NA,NA,1320,TRUE
Misamfu,NA,NA,-10.1712,31.2241,N,320,677,0,-10.1712,31.2241,NA,NA,1321,TRUE
South_Greenbay,NA,NA,44.59633,-87.9512,N,539,296,0,44.59633,-87.9512,NA,NA,1322,TRUE
Lake_Okeechobee,NA,NA,26.9017,-80.7892,N,469,318,0,26.9017,-80.7892,NA,NA,1323,TRUE
Kluane_Lake,NA,NA,61.027,-138.41,N,605,134,0,61.027,-138.41,NA,NA,1324,TRUE
Granite_Island,NA,NA,46.7208,-87.412,N,548,297,0,46.7208,-87.412,NA,NA,1325,TRUE
ASI_Malindi,NA,NA,-2.996,40.1945,N,349,706,0,-2.996,40.1945,NA,NA,1326,TRUE
Migal,NA,NA,33.236394,35.578278,N,494,691,0,33.236394,35.578278,NA,NA,1327,TRUE
Welgegund,NA,NA,-26.569444,26.939167,N,255,663,0,-26.569444,26.939167,NA,NA,1328,TRUE
BMKG_GAW_PALU,NA,NA,-1.6503,120.1829,N,354,962,0,-1.6503,120.1829,NA,NA,1329,TRUE
Hart_Miller_Island,NA,NA,39.2419,-76.3628,N,518,333,0,39.2419,-76.3628,NA,NA,1330,TRUE
Antikythera_NOA,NA,NA,35.86099,23.30982,N,504,652,0,35.86099,23.30982,NA,NA,1331,TRUE
Majadas,NA,NA,39.955031,-5.775914,N,521,559,0,39.955031,-5.775914,NA,NA,1332,TRUE
Naalehu_Elementary,NA,NA,19.060874,-155.578983,N,437,79,0,19.060874,-155.578983,NA,NA,1333,TRUE
HBOI,NA,NA,27.5343,-80.3569,N,471,320,0,27.5343,-80.3569,NA,NA,1334,TRUE
PSDA_Chile,NA,NA,-24.090306,-69.929028,N,265,353,0,-24.090306,-69.929028,NA,NA,1335,TRUE
ETNA_VENA,NA,NA,37.7905,15.1386,N,512,625,0,37.7905,15.1386,NA,NA,1336,TRUE
Yale_Coastal,NA,NA,41.2583,-72.7312,N,526,344,0,41.2583,-72.7312,NA,NA,1337,TRUE
Punta_Arenas_UMAG,NA,NA,-53.1354,-70.8845,N,148,350,0,-53.1354,-70.8845,NA,NA,1338,TRUE
Irbe_Lighthouse,NA,NA,57.75092,21.72297,N,592,647,0,57.75092,21.72297,NA,NA,1339,TRUE
Reykjavik,NA,NA,64.1278,-21.9037,N,618,507,0,64.1278,-21.9037,NA,NA,1340,TRUE
KEMPTEN_UAS,NA,NA,47.715833,10.314133,N,552,610,0,47.715833,10.314133,NA,NA,1341,TRUE
Pinehurst_Idaho,NA,NA,47.536739,-116.236917,N,551,205,0,47.536739,-116.236917,NA,NA,1342,TRUE
Kwajalein_Atoll,NA,NA,8.84749,167.742808,N,396,1114,0,8.84749,167.742808,NA,NA,1343,TRUE
Loch_Leven,NA,NA,56.18803,-3.35165,N,586,566,0,56.18803,-3.35165,NA,NA,1344,TRUE
SDU2018,NA,NA,-20.0318,-67.8695,N,281,360,0,-20.0318,-67.8695,NA,NA,1345,TRUE
Tres_Olivos,NA,NA,40.499111,-3.688514,N,523,565,0,40.499111,-3.688514,NA,NA,1346,TRUE
Barajas,NA,NA,40.465277,-3.580576,N,523,566,0,40.465277,-3.580576,NA,NA,1347,TRUE
Suertes,NA,NA,40.371644,-3.605795,N,522,565,0,40.371644,-3.605795,NA,NA,1348,TRUE
Cuatro_Vientos,NA,NA,40.370096,-3.779692,N,522,565,0,40.370096,-3.779692,NA,NA,1349,TRUE
ARM_Cordoba,NA,NA,-32.12641,-64.72837,N,232,370,0,-32.12641,-64.72837,NA,NA,1350,TRUE
NEON_YELL,NA,NA,44.95348,-110.53914,N,541,223,0,44.95348,-110.53914,NA,NA,1351,TRUE
Payerne,NA,NA,46.812408,6.942019,N,548,599,0,46.812408,6.942019,NA,NA,1352,TRUE
Lopburi,NA,NA,15.266667,101.187361,N,422,901,0,15.266667,101.187361,NA,NA,1353,TRUE
Braccagni,NA,NA,42.827746,11.079531,N,532,612,0,42.827746,11.079531,NA,NA,1354,TRUE
VirginiaTech,NA,NA,37.230775,-80.424681,N,510,320,0,37.230775,-80.424681,NA,NA,1355,TRUE
Montevideo_FING,NA,NA,-34.918167,-56.166767,N,221,397,0,-34.918167,-56.166767,NA,NA,1356,TRUE
Alkali_Lake,NA,NA,37.8588,-117.382,N,512,201,0,37.8588,-117.382,NA,NA,1357,TRUE
Railroad_NSPO,NA,NA,38.504722,-115.692,N,515,207,0,38.504722,-115.692,NA,NA,1358,TRUE
Grizzly_Bay,NA,NA,38.108167,-122.056208,N,513,186,0,38.108167,-122.056208,NA,NA,1359,TRUE
Merida_MEDA,NA,NA,20.9839,-89.6452,N,445,290,0,20.9839,-89.6452,NA,NA,1360,TRUE
NEON_PUUM,NA,NA,19.553144,-155.317242,N,439,80,0,19.553144,-155.317242,NA,NA,1361,TRUE
Campus_USACH,NA,NA,-33.4499,-70.681567,N,227,351,0,-33.4499,-70.681567,NA,NA,1362,TRUE
Qena_SVU,NA,NA,26.199924,32.747029,N,466,682,0,26.199924,32.747029,NA,NA,1363,TRUE
Bangkok,NA,NA,13.7491,100.5177,N,416,899,0,13.7491,100.5177,NA,NA,1364,TRUE
Okinawa_Hedo,NA,NA,26.867,128.249,N,468,987,0,26.867,128.249,NA,NA,1365,TRUE
Sra_Kaeo,NA,NA,13.6889,102.5043,N,416,905,0,13.6889,102.5043,NA,NA,1366,TRUE
Casablanca_Platform,NA,NA,40.717,1.358,N,524,581,0,40.717,1.358,NA,NA,1367,TRUE
Fang,NA,NA,19.913397,99.206425,N,441,894,0,19.913397,99.206425,NA,NA,1368,TRUE
MAXAR_FUTON,NA,NA,40.03556,-104.885,N,521,241,0,40.03556,-104.885,NA,NA,1369,TRUE
TASA_Taiwan,NA,NA,24.783889,121.001122,N,460,964,0,24.783889,121.001122,NA,NA,1370,TRUE
Kashi,NA,NA,39.5043,75.9304,N,519,820,0,39.5043,75.9304,NA,NA,1371,TRUE
Lumbini_North,NA,NA,27.503722,83.282133,N,471,844,0,27.503722,83.282133,NA,NA,1372,TRUE
UEM_Maputo,NA,NA,-25.949667,32.598833,N,257,681,0,-25.949667,32.598833,NA,NA,1373,TRUE
Matorova_FMI,NA,NA,67.99997,24.240012,N,633,655,0,67.99997,24.240012,NA,NA,1374,TRUE
Niassa,NA,NA,-12.15512,37.56656,N,312,697,0,-12.15512,37.56656,NA,NA,1375,TRUE
Cliff_Creek_1,NA,NA,45.108708,-114.843318,N,541,210,0,45.108708,-114.843318,NA,NA,1376,TRUE
Cliff_Creek_2,NA,NA,45.115091,-114.843248,N,541,210,0,45.115091,-114.843248,NA,NA,1377,TRUE
Cliff_Creek_3,NA,NA,45.115417,-114.836824,N,541,210,0,45.115417,-114.836824,NA,NA,1378,TRUE
Cliff_Creek_4,NA,NA,45.123432,-114.83938,N,541,210,0,45.123432,-114.83938,NA,NA,1379,TRUE
Cliff_Creek_5,NA,NA,45.129928,-114.846827,N,542,209,0,45.129928,-114.846827,NA,NA,1380,TRUE
Cliff_Creek_6,NA,NA,45.144171,-114.845318,N,542,209,0,45.144171,-114.845318,NA,NA,1381,TRUE
Yanqihu,NA,NA,40.4083,116.6744,N,523,950,0,40.4083,116.6744,NA,NA,1382,TRUE
Railroad_Valley2,NA,NA,38.497,-115.691,N,515,207,0,38.497,-115.691,NA,NA,1383,TRUE
Dakar_Belair,NA,NA,14.7017,-17.4256,N,420,521,0,14.7017,-17.4256,NA,NA,1384,TRUE
Caillouel_COBIACC,NA,NA,49.619914,3.12681,N,559,587,0,49.619914,3.12681,NA,NA,1385,TRUE
Missoula_Health_Dpt,NA,NA,46.875753,-113.995597,N,549,212,0,46.875753,-113.995597,NA,NA,1386,TRUE
Missoula_Pt_Six,NA,NA,47.041333,-113.986306,N,549,212,0,47.041333,-113.986306,NA,NA,1387,TRUE
Missoula_Waterworks,NA,NA,46.880881,-113.987222,N,549,212,0,46.880881,-113.987222,NA,NA,1388,TRUE
Missoula_Midslope,NA,NA,46.999861,-114.025889,N,549,212,0,46.999861,-114.025889,NA,NA,1389,TRUE
Hainich_UGOE,NA,NA,51.0792,10.4522,N,565,610,0,51.0792,10.4522,NA,NA,1390,TRUE
Meridian_DEQ,NA,NA,43.600697,-116.347989,N,535,205,0,43.600697,-116.347989,NA,NA,1391,TRUE
Cascade_Airport,NA,NA,44.495286,-116.016825,N,539,206,0,44.495286,-116.016825,NA,NA,1392,TRUE
Tumbarumba,NA,NA,-35.7083,147.9499,N,218,1050,0,-35.7083,147.9499,NA,NA,1393,TRUE
McCall_Dragon_1,NA,NA,44.764,-116.1962,N,540,205,0,44.764,-116.1962,NA,NA,1394,TRUE
McCall_Dragon_3,NA,NA,45.0385,-116.2894,N,541,205,0,45.0385,-116.2894,NA,NA,1395,TRUE
McCall_Dragon_4,NA,NA,45.2767,-115.9146,N,542,206,0,45.2767,-115.9146,NA,NA,1396,TRUE
McCall_Dragon_5,NA,NA,45.2674,-115.6834,N,542,207,0,45.2674,-115.6834,NA,NA,1397,TRUE
McCall_Dragon_6,NA,NA,45.4056,-116.0255,N,543,206,0,45.4056,-116.0255,NA,NA,1398,TRUE
McCall_Dragon_7,NA,NA,45.4105,-116.3295,N,543,205,0,45.4105,-116.3295,NA,NA,1399,TRUE
McCall_AB_Standard,NA,NA,44.870242,-116.115561,N,540,205,0,44.870242,-116.115561,NA,NA,1400,TRUE
McCall_AB_Polar,NA,NA,44.870242,-116.115561,N,540,205,0,44.870242,-116.115561,NA,NA,1401,TRUE
Ibirapuera,NA,NA,-23.589183,-46.650924,N,267,428,0,-23.589183,-46.650924,NA,NA,1402,TRUE
Kemigawa_Offshore,NA,NA,35.610833,140.02333,N,503,1025,0,35.610833,140.02333,NA,NA,1403,TRUE
McCall_Dragon_8,NA,NA,45.268874,-115.845115,N,542,206,0,45.268874,-115.845115,NA,NA,1404,TRUE
McCall_Dragon_9,NA,NA,45.272417,-115.849037,N,542,206,0,45.272417,-115.849037,NA,NA,1405,TRUE
Section-7_Platform,NA,NA,44.5458,29.4466,N,539,671,0,44.5458,29.4466,NA,NA,1406,TRUE
BMKG_Jakarta,NA,NA,-6.155239,106.841197,N,336,919,0,-6.155239,106.841197,NA,NA,1407,TRUE
Kupang,NA,NA,-10.139178,123.667097,N,320,973,0,-10.139178,123.667097,NA,NA,1408,TRUE
ARM_Andenes,NA,NA,69.141281,15.684166,N,638,627,0,69.141281,15.684166,NA,NA,1409,TRUE
Salton_Sea,NA,NA,33.16923,-115.85593,N,494,206,0,33.16923,-115.85593,NA,NA,1410,TRUE
Roque_Muchachos,NA,NA,28.7639,-17.8939,N,476,520,0,28.7639,-17.8939,NA,NA,1411,TRUE
Croisic_UTLN,NA,NA,47.293606,-2.5134,N,550,569,0,47.293606,-2.5134,NA,NA,1412,TRUE
Debrzyna_PULS,NA,NA,53.7825,16.592157,N,576,630,0,53.7825,16.592157,NA,NA,1413,TRUE
Pretoria_CSIR-EC,NA,NA,-25.750126,28.278441,N,258,667,0,-25.750126,28.278441,NA,NA,1414,TRUE
Bahia_Blanca,NA,NA,-39.148333,-61.721667,N,204,379,0,-39.148333,-61.721667,NA,NA,1415,TRUE
Escudero_Station,NA,NA,-62.2015,-58.9657,N,112,388,0,-62.2015,-58.9657,NA,NA,1416,TRUE
Univ_of_Auckland,NA,NA,-36.852621,174.768143,N,214,1136,0,-36.852621,174.768143,NA,NA,1417,TRUE
Sacramento_CARB,NA,NA,38.56844,-121.49311,N,515,188,0,38.56844,-121.49311,NA,NA,1418,TRUE
